LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EM
1738263920.641817,191908.000,27872,4,EM,1,100,RS
1738263920.641817,191908.000,27872,4,EM,1,100,RB
1738263920.641817,191908.000,27872,4,EM,1,100,2025-01-30_12-05-20-090608.csv
1738263920.641817,191908.000,27872,4,EM,1,100,PS
1738263920.692069,191958.250,27903,4,EM,1,100,RS
1738263920.742321,192008.500,27903,4,EM,1,100,RB
1738263920.792573,192058.750,27903,4,EM,1,100,2025-01-30_12-05-20-090608.csv
1738263920.842825,192109.000,27903,4,EM,1,100,PS
1738263920.893077,192159.250,27944,4,EM,1,100,RS
1738263920.943329,192209.500,27944,4,EM,1,100,RB
1738263920.993581,192259.750,27944,4,EM,1,100,2025-01-30_12-05-20-090608.csv
1738263921.043833,192310.000,27944,4,EM,1,100,PS
1738263921.094084,192360.250,27976,4,EM,1,100,RS
1738263921.144336,192410.500,27976,4,EM,1,100,RB
1738263921.194588,192460.750,27976,4,EM,1,100,2025-01-30_12-05-20-090608.csv
1738263921.244840,192511.000,27976,4,EM,1,100,PS
1738263921.295092,192561.250,28008,4,EM,1,100,RS
1738263921.345344,192611.500,28008,4,EM,1,100,RB
1738263921.395596,192661.750,28008,4,EM,1,100,2025-01-30_12-05-20-090608.csv
1738263921.445848,192712.000,28008,4,EM,1,100,PS
1738263921.496100,192762.250,28040,4,EM,1,100,RS
1738263921.546351,192812.500,28040,4,EM,1,100,RB
1738263921.596603,192862.750,28040,4,EM,1,100,2025-01-30_12-05-20-090608.csv
1738263921.646855,192913.000,28040,4,EM,1,100,PS
1738263921.697107,192963.250,28072,4,EM,1,100,RS
1738263921.747359,193013.500,28072,4,EM,1,100,RB
1738263921.797611,193063.750,28072,4,EM,1,100,2025-01-30_12-05-20-090608.csv
1738263921.847863,193114.000,28072,4,EM,1,100,PS
1738263921.898115,193164.250,28105,4,EM,1,100,RS
1738263921.948367,193214.500,28105,4,EM,1,100,RB
1738263921.998619,193264.750,28105,4,EM,1,100,2025-01-30_12-05-20-090608.csv
1738263922.048871,193315.000,28105,4,EM,1,100,PS
1738263922.099622,193365.750,28136,4,EM,1,100,RS
1738263922.150374,193416.500,28136,4,EM,1,100,RB
1738263922.201126,193467.250,28136,4,EM,1,100,2025-01-30_12-05-20-090608.csv
1738263922.251878,193518.000,28136,4,EM,1,100,PS
1738263922.303130,193569.250,28169,4,EM,1,100,RS
1738263922.354382,193620.500,28169,4,EM,1,100,RB
1738263922.405634,193671.750,28169,4,EM,1,100,2025-01-30_12-05-20-090608.csv
1738263922.456886,193723.000,28169,4,EM,1,100,PS
1738263922.507138,193773.250,28204,4,EM,1,100,RS
1738263922.557390,193823.500,28204,4,EM,1,100,RB
1738263922.607642,193873.750,28204,4,EM,1,100,2025-01-30_12-05-20-090608.csv
1738263922.657894,193924.000,28204,4,EM,1,100,PS
1738263922.708146,193974.250,28235,4,EM,1,100,RS
1738263922.758398,194024.500,28235,4,EM,1,100,RB
1738263922.808649,194074.750,28235,4,EM,1,100,2025-01-30_12-05-20-090608.csv
1738263922.858901,194125.000,28235,4,EM,1,100,PS
1738263922.909153,194175.250,28267,4,EM,1,100,RS
1738263922.959405,194225.500,28267,4,EM,1,100,RB
1738263923.009657,194275.750,28267,4,EM,1,100,2025-01-30_12-05-20-090608.csv
1738263923.059909,194326.000,28267,4,EM,1,100,PS
1738263923.110161,194376.250,28297,4,EM,1,100,RS
1738263923.160413,194426.500,28297,4,EM,1,100,RB
1738263923.210665,194476.750,28297,4,EM,1,100,2025-01-30_12-05-20-090608.csv
1738263923.260916,194527.000,28297,4,EM,1,100,PS
1738263923.311168,194577.250,28331,4,EM,1,100,RS
1738263923.361420,194627.500,28331,4,EM,1,100,RB
1738263923.411672,194677.750,28331,4,EM,1,100,2025-01-30_12-05-20-090608.csv
1738263923.461924,194728.000,28331,4,EM,1,100,PS
1738263923.512676,194778.750,28361,4,EM,1,100,RS
1738263923.563428,194829.500,28361,4,EM,1,100,RB
1738263923.614180,194880.250,28361,4,EM,1,100,2025-01-30_12-05-20-090608.csv
1738263923.664932,194931.000,28361,4,EM,1,100,PS
1738263923.715184,194981.250,28395,4,EM,1,100,RS
1738263923.765436,195031.500,28395,4,EM,1,100,RB
1738263923.815688,195081.750,28395,4,EM,1,100,2025-01-30_12-05-20-090608.csv
1738263923.865939,195132.000,28395,4,EM,1,100,PS
1738263923.916191,195182.250,28428,4,EM,1,100,RS
1738263923.966443,195232.500,28428,4,EM,1,100,RB
1738263924.016695,195282.750,28428,4,EM,1,100,2025-01-30_12-05-20-090608.csv
1738263924.066947,195333.000,28428,4,EM,1,100,PS
1738263924.117199,195383.250,28459,4,EM,1,100,RS
1738263924.167451,195433.500,28459,4,EM,1,100,RB
1738263924.217703,195483.750,28459,4,EM,1,100,2025-01-30_12-05-20-090608.csv
1738263924.267955,195534.000,28459,4,EM,1,100,PS
1738263924.318707,195584.750,28491,4,EM,1,100,RS
1738263924.369459,195635.500,28491,4,EM,1,100,RB
1738263924.420211,195686.250,28491,4,EM,1,100,2025-01-30_12-05-20-090608.csv
1738263924.470963,195737.000,28491,4,EM,1,100,PS
1738263924.521214,195787.250,28523,4,EM,1,100,RS
1738263924.571466,195837.500,28523,4,EM,1,100,RB
1738263924.621718,195887.750,28523,4,EM,1,100,2025-01-30_12-05-20-090608.csv
1738263924.671970,195938.000,28523,4,EM,1,100,PS
1738263924.722222,195988.250,28555,4,EM,1,100,RS
1738263924.772474,196038.500,28555,4,EM,1,100,RB
1738263924.822726,196088.750,28555,4,EM,1,100,2025-01-30_12-05-20-090608.csv
1738263924.872978,196139.000,28555,4,EM,1,100,PS
1738263924.923229,196189.250,28586,4,EM,1,100,RS
1738263924.973481,196239.500,28586,4,EM,1,100,RB
1738263925.023733,196289.750,28586,4,EM,1,100,2025-01-30_12-05-20-090608.csv
1738263925.073985,196340.000,28586,4,EM,1,100,PS
1738263925.125487,196391.500,28617,4,EM,1,100,RS
1738263925.176989,196443.000,28617,4,EM,1,100,RB
1738263925.228491,196494.500,28617,4,EM,1,100,2025-01-30_12-05-20-090608.csv
1738263925.279993,196546.000,28617,4,EM,1,100,PS
1738263925.330495,196596.500,28648,4,EM,1,100,RS
1738263925.380997,196647.000,28648,4,EM,1,100,RB
1738263925.431499,196697.500,28648,4,EM,1,100,2025-01-30_12-05-20-090608.csv
1738263925.482001,196748.000,28648,4,EM,1,100,PS
1738263925.532253,196798.250,28682,4,EM,1,100,RS
1738263925.582505,196848.500,28682,4,EM,1,100,RB
1738263925.632756,196898.750,28682,4,EM,1,100,2025-01-30_12-05-20-090608.csv
1738263925.683008,196949.000,28682,4,EM,1,100,PS
1738263925.733260,196999.250,28712,4,EM,1,100,RS
1738263925.783512,197049.500,28712,4,EM,1,100,RB
1738263925.833764,197099.750,28712,4,EM,1,100,2025-01-30_12-05-20-090608.csv
1738263925.884016,197150.000,28712,4,EM,1,100,PS
1738263925.934268,197200.250,28744,4,EM,1,100,RS
1738263925.984520,197250.500,28744,4,EM,1,100,RB
1738263926.034772,197300.750,28744,4,EM,1,100,2025-01-30_12-05-20-090608.csv
1738263926.085024,197351.000,28744,4,EM,1,100,PS
1738263926.135276,197401.250,28782,4,EM,1,100,RS
1738263926.185527,197451.500,28782,4,EM,1,100,RB
1738263926.235779,197501.750,28782,4,EM,1,100,2025-01-30_12-05-20-090608.csv
1738263926.286031,197552.000,28782,4,EM,1,100,PS
1738263926.336283,197602.250,28816,4,EM,1,100,RS
1738263926.386535,197652.500,28816,4,EM,1,100,RB
1738263926.436787,197702.750,28816,4,EM,1,100,2025-01-30_12-05-20-090608.csv
1738263926.487039,197753.000,28816,4,EM,1,100,PS
1738263926.537291,197803.250,28849,4,EM,1,100,RS
1738263926.587543,197853.500,28849,4,EM,1,100,RB
1738263926.637794,197903.750,28849,4,EM,1,100,2025-01-30_12-05-20-090608.csv
1738263926.688046,197954.000,28849,4,EM,1,100,PS
1738263926.738298,198004.250,28882,4,EM,1,100,RS
1738263926.788550,198054.500,28882,4,EM,1,100,RB
1738263926.838802,198104.750,28882,4,EM,1,100,2025-01-30_12-05-20-090608.csv
1738263926.889054,198155.000,28882,4,EM,1,100,PS
1738263926.940056,198206.000,28915,4,EM,1,100,RS
1738263926.991058,198257.000,28915,4,EM,1,100,RB
1738263927.042060,198308.000,28915,4,EM,1,100,2025-01-30_12-05-20-090608.csv
1738263927.093062,198359.000,28915,4,EM,1,100,PS
1738263927.143314,198409.250,28948,4,EM,1,100,RS
1738263927.193566,198459.500,28948,4,EM,1,100,RB
1738263927.243818,198509.750,28948,4,EM,1,100,2025-01-30_12-05-20-090608.csv
1738263927.294070,198560.000,28948,4,EM,1,100,PS
1738263927.344321,198610.250,28981,4,EM,1,100,RS
1738263927.394573,198660.500,28981,4,EM,1,100,RB
1738263927.444825,198710.750,28981,4,EM,1,100,2025-01-30_12-05-20-090608.csv
1738263927.495077,198761.000,28981,4,EM,1,100,PS
1738263927.545329,198811.250,29015,4,EM,1,100,RS
1738263927.595581,198861.500,29015,4,EM,1,100,RB
1738263927.645833,198911.750,29015,4,EM,1,100,2025-01-30_12-05-20-090608.csv
1738263927.696085,198962.000,29015,4,EM,1,100,PS
1738263927.748837,199014.750,29047,4,EM,1,100,RS
1738263927.801589,199067.500,29047,4,EM,1,100,RB
1738263927.854341,199120.250,29047,4,EM,1,100,2025-01-30_12-05-20-090608.csv
1738263927.907093,199173.000,29047,4,EM,1,100,PS
1738263927.957095,199223.000,29081,4,EM,1,100,RS
1738263928.007097,199273.000,29081,4,EM,1,100,RB
1738263928.057098,199323.000,29081,4,EM,1,100,2025-01-30_12-05-20-090608.csv
1738263928.107100,199373.000,29081,4,EM,1,100,PS
